contract_id,interconnector_id,from_region,mmsdm_month,quarter,tranche,version_no,units_offered,units_sold,clearing_price,reserve_price
C2022Q3T08,VIC1-NSW1,NSW1,2023-12,C2022Q3,T08,24,271,108,675.39,0.0
C2022Q3T08,VIC1-NSW1,VIC1,2023-12,C2022Q3,T08,24,219,125,11253.52,0.0
C2022Q3T09,NSW1-QLD1,NSW1,2023-12,C2022Q3,T09,23,45,45,2439.06,0.0
C2022Q3T09,NSW1-QLD1,QLD1,2023-12,C2022Q3,T09,23,192,100,15250.0,0.0
C2022Q3T09,V-SA,SA1,2023-12,C2022Q3,T09,23,112,64,4763.0,0.0
C2022Q3T09,V-SA,VIC1,2023-12,C2022Q3,T09,23,125,73,6000.0,0.0
C2022Q3T09,VIC1-NSW1,NSW1,2023-12,C2022Q3,T09,23,272,108,1204.0,0.0
C2022Q3T09,VIC1-NSW1,VIC1,2023-12,C2022Q3,T09,23,201,125,13616.76,0.0
C2022Q3T10,NSW1-QLD1,NSW1,2023-12,C2022Q3,T10,25,83,55,2993.94,0.0
C2022Q3T10,NSW1-QLD1,QLD1,2023-12,C2022Q3,T10,25,278,114,12750.0,0.0
C2022Q3T10,V-SA,SA1,2023-12,C2022Q3,T10,25,136,79,5655.55,0.0
C2022Q3T10,V-SA,VIC1,2023-12,C2022Q3,T10,25,133,73,7533.33,0.0
C2022Q3T10,VIC1-NSW1,NSW1,2023-12,C2022Q3,T10,25,265,126,1385.2,0.0
C2022Q3T10,VIC1-NSW1,VIC1,2023-12,C2022Q3,T10,25,263,131,13000.0,0.0
C2022Q3T11,NSW1-QLD1,NSW1,2023-12,C2022Q3,T11,27,84,60,4061.82,0.0
C2022Q3T11,NSW1-QLD1,QLD1,2023-12,C2022Q3,T11,27,244,100,13330.09,0.0
C2022Q3T11,V-SA,SA1,2023-12,C2022Q3,T11,27,113,64,5500.0,0.0
C2022Q3T11,V-SA,VIC1,2023-12,C2022Q3,T11,27,128,73,10000.0,0.0
C2022Q3T11,VIC1-NSW1,NSW1,2023-12,C2022Q3,T11,27,265,108,1198.0,0.0
C2022Q3T11,VIC1-NSW1,VIC1,2023-12,C2022Q3,T11,27,250,135,19272.0,0.0
C2022Q3T12,NSW1-QLD1,NSW1,2023-11,C2022Q3,T12,10,106,55,5040.0,0.0
C2022Q3T12,NSW1-QLD1,QLD1,2023-11,C2022Q3,T12,10,233,100,10000.0,0.0
C2022Q3T12,V-SA,SA1,2023-11,C2022Q3,T12,10,115,66,5750.3,0.0
C2022Q3T12,V-SA,VIC1,2023-11,C2022Q3,T12,10,125,77,10278.0,0.0
C2022Q3T12,VIC1-NSW1,NSW1,2023-11,C2022Q3,T12,10,246,112,610.6,0.0
C2022Q3T12,VIC1-NSW1,VIC1,2023-11,C2022Q3,T12,10,232,172,38737.0,0.0
C2022Q4T01,NSW1-QLD1,NSW1,2022-05,C2022Q4,T01,33,45,45,625.0,0.0
C2022Q4T01,NSW1-QLD1,QLD1,2022-05,C2022Q4,T01,33,100,100,10666.0,0.0
C2022Q4T01,V-SA,SA1,2022-05,C2022Q4,T01,33,64,64,12501.0,0.0
C2022Q4T01,V-SA,VIC1,2022-05,C2022Q4,T01,33,73,73,1346.0,0.0
C2022Q4T01,VIC1-NSW1,NSW1,2022-05,C2022Q4,T01,33,108,108,2208.0,0.0
C2022Q4T01,VIC1-NSW1,VIC1,2022-05,C2022Q4,T01,33,125,125,5979.0,0.0
C2022Q4T02,NSW1-QLD1,NSW1,2022-05,C2022Q4,T02,45,45,45,552.0,0.0
C2022Q4T02,NSW1-QLD1,QLD1,2022-05,C2022Q4,T02,45,100,100,10879.32,0.0
C2022Q4T02,V-SA,SA1,2022-05,C2022Q4,T02,45,64,64,11500.92,0.0
C2022Q4T02,V-SA,VIC1,2022-05,C2022Q4,T02,45,73,73,1480.6,0.0
C2022Q4T02,VIC1-NSW1,NSW1,2022-05,C2022Q4,T02,45,108,108,1766.4,0.0
C2022Q4T02,VIC1-NSW1,VIC1,2022-05,C2022Q4,T02,45,125,125,8000.0,0.0
C2022Q4T03,NSW1-QLD1,NSW1,2022-05,C2022Q4,T03,52,55,45,889.0,0.0
C2022Q4T03,NSW1-QLD1,QLD1,2022-05,C2022Q4,T03,52,125,100,11250.0,0.0
C2022Q4T03,V-SA,SA1,2022-05,C2022Q4,T03,52,80,64,4000.0,0.0
C2022Q4T03,V-SA,VIC1,2022-05,C2022Q4,T03,52,88,73,1978.0,0.0
C2022Q4T03,VIC1-NSW1,NSW1,2022-05,C2022Q4,T03,52,108,108,1104.0,0.0
C2022Q4T03,VIC1-NSW1,VIC1,2022-05,C2022Q4,T03,52,140,125,6416.0,0.0
C2022Q4T04,NSW1-QLD1,NSW1,2022-05,C2022Q4,T04,32,55,45,1254.0,0.0
C2022Q4T04,NSW1-QLD1,QLD1,2022-05,C2022Q4,T04,32,100,100,10900.0,0.0
C2022Q4T04,V-SA,SA1,2022-05,C2022Q4,T04,32,80,64,4666.98,0.0
C2022Q4T04,V-SA,VIC1,2022-05,C2022Q4,T04,32,73,73,2450.0,0.0
C2022Q4T04,VIC1-NSW1,NSW1,2022-05,C2022Q4,T04,32,148,108,1710.37,0.0
C2022Q4T04,VIC1-NSW1,VIC1,2022-05,C2022Q4,T04,32,185,125,6793.1,0.0
C2022Q4T05,NSW1-QLD1,NSW1,2022-05,C2022Q4,T05,22,55,45,1503.03,0.0
C2022Q4T05,NSW1-QLD1,QLD1,2022-05,C2022Q4,T05,22,130,100,11956.92,0.0
C2022Q4T05,V-SA,SA1,2022-05,C2022Q4,T05,22,90,64,5039.85,0.0
C2022Q4T05,V-SA,VIC1,2022-05,C2022Q4,T05,22,93,73,2450.0,0.0
C2022Q4T05,VIC1-NSW1,NSW1,2022-05,C2022Q4,T05,22,158,108,1197.25,0.0
C2022Q4T05,VIC1-NSW1,VIC1,2022-05,C2022Q4,T05,22,168,125,8950.99,0.0
C2022Q4T06,NSW1-QLD1,NSW1,2023-12,C2022Q4,T06,15,55,55,1878.78,0.0
C2022Q4T06,NSW1-QLD1,QLD1,2023-12,C2022Q4,T06,15,225,105,10800.52,0.0
C2022Q4T06,V-SA,SA1,2023-12,C2022Q4,T06,15,107,64,5123.85,0.0
C2022Q4T06,V-SA,VIC1,2023-12,C2022Q4,T06,15,146,73,2962.68,0.0
C2022Q4T06,VIC1-NSW1,NSW1,2023-12,C2022Q4,T06,15,217,117,560.44,0.0
C2022Q4T06,VIC1-NSW1,VIC1,2023-12,C2022Q4,T06,15,208,125,10374.0,0.0
C2022Q4T07,NSW1-QLD1,NSW1,2023-12,C2022Q4,T07,24,55,45,2818.17,0.0
C2022Q4T07,NSW1-QLD1,QLD1,2023-12,C2022Q4,T07,24,236,101,11340.54,0.0
C2022Q4T07,V-SA,SA1,2023-12,C2022Q4,T07,24,105,64,4558.0,0.0
C2022Q4T07,V-SA,VIC1,2023-12,C2022Q4,T07,24,145,78,5961.6,0.0
C2022Q4T07,VIC1-NSW1,NSW1,2023-12,C2022Q4,T07,24,181,108,750.39,0.0
C2022Q4T07,VIC1-NSW1,VIC1,2023-12,C2022Q4,T07,24,217,125,13870.0,0.0
C2022Q4T08,NSW1-QLD1,NSW1,2023-12,C2022Q4,T08,23,45,45,4007.9,0.0
C2022Q4T08,NSW1-QLD1,QLD1,2023-12,C2022Q4,T08,23,201,100,12474.59,0.0
C2022Q4T08,V-SA,SA1,2023-12,C2022Q4,T08,23,85,64,5036.0,0.0
C2022Q4T08,V-SA,VIC1,2023-12,C2022Q4,T08,23,147,73,6731.0,0.0
C2022Q4T08,VIC1-NSW1,NSW1,2023-12,C2022Q4,T08,23,174,108,1078.0,0.0
C2022Q4T08,VIC1-NSW1,VIC1,2023-12,C2022Q4,T08,23,258,125,16782.7,0.0
C2022Q4T09,NSW1-QLD1,NSW1,2023-12,C2022Q4,T09,25,73,45,6000.0,0.0
C2022Q4T09,NSW1-QLD1,QLD1,2023-12,C2022Q4,T09,25,285,100,9445.0,0.0
C2022Q4T09,V-SA,SA1,2023-12,C2022Q4,T09,25,108,64,6132.43,0.0
C2022Q4T09,V-SA,VIC1,2023-12,C2022Q4,T09,25,153,73,7940.85,0.0
C2022Q4T09,VIC1-NSW1,NSW1,2023-12,C2022Q4,T09,25,174,108,1200.0,0.0
C2022Q4T09,VIC1-NSW1,VIC1,2023-12,C2022Q4,T09,25,261,128,19024.49,0.0
C2022Q4T10,NSW1-QLD1,NSW1,2023-12,C2022Q4,T10,27,64,45,9300.0,0.0
C2022Q4T10,NSW1-QLD1,QLD1,2023-12,C2022Q4,T10,27,275,100,10925.0,0.0
C2022Q4T10,V-SA,SA1,2023-12,C2022Q4,T10,27,100,64,6046.0,0.0
C2022Q4T10,V-SA,VIC1,2023-12,C2022Q4,T10,27,158,73,10170.83,0.0
C2022Q4T10,VIC1-NSW1,NSW1,2023-12,C2022Q4,T10,27,174,112,1380.0,0.0
C2022Q4T10,VIC1-NSW1,VIC1,2023-12,C2022Q4,T10,27,268,135,24731.84,0.0
C2022Q4T11,NSW1-QLD1,NSW1,2023-11,C2022Q4,T11,10,80,45,11625.0,0.0
C2022Q4T11,NSW1-QLD1,QLD1,2023-11,C2022Q4,T11,10,260,100,11066.0,0.0
C2022Q4T11,V-SA,SA1,2023-11,C2022Q4,T11,10,100,64,6182.4,0.0
C2022Q4T11,V-SA,VIC1,2023-11,C2022Q4,T11,10,93,73,15687.91,0.0
C2022Q4T11,VIC1-NSW1,NSW1,2023-11,C2022Q4,T11,10,150,108,666.6,0.0
C2022Q4T11,VIC1-NSW1,VIC1,2023-11,C2022Q4,T11,10,208,145,44811.36,0.0
C2022Q4T12,NSW1-QLD1,NSW1,2023-11,C2022Q4,T12,8,95,55,17437.5,0.0
C2022Q4T12,NSW1-QLD1,QLD1,2023-11,C2022Q4,T12,8,335,115,12800.71,0.0
C2022Q4T12,V-SA,SA1,2023-11,C2022Q4,T12,8,106,66,6869.99,0.0
C2022Q4T12,V-SA,VIC1,2023-11,C2022Q4,T12,8,117,77,25000.0,0.0
C2022Q4T12,VIC1-NSW1,NSW1,2023-11,C2022Q4,T12,8,169,112,989.38,0.0
C2022Q4T12,VIC1-NSW1,VIC1,2023-11,C2022Q4,T12,8,253,145,46417.0,0.0
C2023Q1T01,NSW1-QLD1,NSW1,2022-05,C2023Q1,T01,45,45,45,1955.8,0.0
C2023Q1T01,NSW1-QLD1,QLD1,2022-05,C2023Q1,T01,45,100,100,11065.6,0.0
C2023Q1T01,V-SA,SA1,2022-05,C2023Q1,T01,45,64,64,4709.0,0.0
C2023Q1T01,V-SA,VIC1,2022-05,C2023Q1,T01,45,73,73,4901.18,0.0
C2023Q1T01,VIC1-NSW1,NSW1,2022-05,C2023Q1,T01,45,108,108,6310.5,0.0
C2023Q1T01,VIC1-NSW1,VIC1,2022-05,C2023Q1,T01,45,125,125,8058.0,0.0
C2023Q1T02,NSW1-QLD1,NSW1,2022-05,C2023Q1,T02,52,45,45,2520.0,0.0
C2023Q1T02,NSW1-QLD1,QLD1,2022-05,C2023Q1,T02,52,125,100,14606.59,0.0
C2023Q1T02,V-SA,SA1,2022-05,C2023Q1,T02,52,64,64,4800.0,0.0
C2023Q1T02,V-SA,VIC1,2022-05,C2023Q1,T02,52,82,73,5442.72,0.0
C2023Q1T02,VIC1-NSW1,NSW1,2022-05,C2023Q1,T02,52,108,108,5553.24,0.0
C2023Q1T02,VIC1-NSW1,VIC1,2022-05,C2023Q1,T02,52,150,128,9203.0,0.0
C2023Q1T03,NSW1-QLD1,NSW1,2022-05,C2023Q1,T03,32,45,45,2646.0,0.0
C2023Q1T03,NSW1-QLD1,QLD1,2022-05,C2023Q1,T03,32,100,100,14750.0,0.0
C2023Q1T03,V-SA,SA1,2022-05,C2023Q1,T03,32,74,64,5143.26,0.0
C2023Q1T03,V-SA,VIC1,2022-05,C2023Q1,T03,32,73,73,6004.0,0.0
C2023Q1T03,VIC1-NSW1,NSW1,2022-05,C2023Q1,T03,32,133,120,7500.0,0.0
C2023Q1T03,VIC1-NSW1,VIC1,2022-05,C2023Q1,T03,32,125,125,10123.0,0.0
C2023Q1T04,NSW1-QLD1,NSW1,2022-05,C2023Q1,T04,22,57,45,3001.0,0.0
C2023Q1T04,NSW1-QLD1,QLD1,2022-05,C2023Q1,T04,22,100,100,15996.96,0.0
C2023Q1T04,V-SA,SA1,2022-05,C2023Q1,T04,22,74,64,5668.0,0.0
C2023Q1T04,V-SA,VIC1,2022-05,C2023Q1,T04,22,93,73,6004.0,0.0
C2023Q1T04,VIC1-NSW1,NSW1,2022-05,C2023Q1,T04,22,158,108,5625.0,0.0
C2023Q1T04,VIC1-NSW1,VIC1,2022-05,C2023Q1,T04,22,145,125,11375.99,0.0
C2023Q1T05,NSW1-QLD1,NSW1,2023-12,C2023Q1,T05,15,55,45,3771.0,0.0
C2023Q1T05,NSW1-QLD1,QLD1,2023-12,C2023Q1,T05,15,130,103,13200.2,0.0
C2023Q1T05,V-SA,SA1,2023-12,C2023Q1,T05,15,92,73,5923.47,0.0
C2023Q1T05,V-SA,VIC1,2023-12,C2023Q1,T05,15,96,73,7628.0,0.0
C2023Q1T05,VIC1-NSW1,NSW1,2023-12,C2023Q1,T05,15,177,117,4320.0,0.0
C2023Q1T05,VIC1-NSW1,VIC1,2023-12,C2023Q1,T05,15,155,125,12513.58,0.0
C2023Q1T06,NSW1-QLD1,NSW1,2023-12,C2023Q1,T06,24,55,45,5111.08,0.0
C2023Q1T06,NSW1-QLD1,QLD1,2023-12,C2023Q1,T06,24,248,100,16688.0,0.0
C2023Q1T06,V-SA,SA1,2023-12,C2023Q1,T06,24,87,64,5404.0,0.0
C2023Q1T06,V-SA,VIC1,2023-12,C2023Q1,T06,24,87,73,8400.96,0.0
C2023Q1T06,VIC1-NSW1,NSW1,2023-12,C2023Q1,T06,24,113,108,4752.0,0.0
C2023Q1T06,VIC1-NSW1,VIC1,2023-12,C2023Q1,T06,24,160,125,15641.97,0.0
C2023Q1T07,NSW1-QLD1,NSW1,2023-12,C2023Q1,T07,23,45,45,6133.29,0.0
C2023Q1T07,NSW1-QLD1,QLD1,2023-12,C2023Q1,T07,23,242,110,18000.0,0.0
C2023Q1T07,V-SA,SA1,2023-12,C2023Q1,T07,23,81,64,6000.0,0.0
C2023Q1T07,V-SA,VIC1,2023-12,C2023Q1,T07,23,98,74,10165.16,0.0
C2023Q1T07,VIC1-NSW1,NSW1,2023-12,C2023Q1,T07,23,118,108,4989.6,0.0
C2023Q1T07,VIC1-NSW1,VIC1,2023-12,C2023Q1,T07,23,202,130,19250.87,0.0
C2023Q1T08,NSW1-QLD1,NSW1,2023-12,C2023Q1,T08,25,73,45,7800.94,0.0
C2023Q1T08,NSW1-QLD1,QLD1,2023-12,C2023Q1,T08,25,271,105,15164.59,0.0
C2023Q1T08,V-SA,SA1,2023-12,C2023Q1,T08,25,87,77,6603.0,0.0
C2023Q1T08,V-SA,VIC1,2023-12,C2023Q1,T08,25,104,73,13365.0,0.0
C2023Q1T08,VIC1-NSW1,NSW1,2023-12,C2023Q1,T08,25,153,110,4551.0,0.0
C2023Q1T08,VIC1-NSW1,VIC1,2023-12,C2023Q1,T08,25,165,125,21175.95,0.0
C2023Q1T09,NSW1-QLD1,NSW1,2023-12,C2023Q1,T09,27,64,48,15202.0,0.0
C2023Q1T09,NSW1-QLD1,QLD1,2023-12,C2023Q1,T09,27,281,104,17189.17,0.0
C2023Q1T09,V-SA,SA1,2023-12,C2023Q1,T09,27,94,70,6850.0,0.0
C2023Q1T09,V-SA,VIC1,2023-12,C2023Q1,T09,27,99,73,16760.83,0.0
C2023Q1T09,VIC1-NSW1,NSW1,2023-12,C2023Q1,T09,27,171,116,4500.0,0.0
C2023Q1T09,VIC1-NSW1,VIC1,2023-12,C2023Q1,T09,27,200,135,25200.26,0.0
C2023Q1T10,NSW1-QLD1,NSW1,2023-11,C2023Q1,T10,10,80,45,19762.59,0.0
C2023Q1T10,NSW1-QLD1,QLD1,2023-11,C2023Q1,T10,10,301,110,17418.36,0.0
C2023Q1T10,V-SA,SA1,2023-11,C2023Q1,T10,10,84,64,7535.0,0.0
C2023Q1T10,V-SA,VIC1,2023-11,C2023Q1,T10,10,98,73,24624.61,0.0
C2023Q1T10,VIC1-NSW1,NSW1,2023-11,C2023Q1,T10,10,143,108,4500.0,0.0
C2023Q1T10,VIC1-NSW1,VIC1,2023-11,C2023Q1,T10,10,190,125,45360.46,0.0
C2023Q1T11,NSW1-QLD1,NSW1,2023-11,C2023Q1,T11,8,65,45,23000.0,0.0
C2023Q1T11,NSW1-QLD1,QLD1,2023-11,C2023Q1,T11,8,295,110,16660.71,0.0
C2023Q1T11,V-SA,SA1,2023-11,C2023Q1,T11,8,94,64,8288.5,0.0
C2023Q1T11,V-SA,VIC1,2023-11,C2023Q1,T11,8,103,73,30000.0,0.0
C2023Q1T11,VIC1-NSW1,NSW1,2023-11,C2023Q1,T11,8,143,113,5000.0,0.0
C2023Q1T11,VIC1-NSW1,VIC1,2023-11,C2023Q1,T11,8,240,130,43320.0,0.0
C2023Q1T12,NSW1-QLD1,NSW1,2023-11,C2023Q1,T12,10,95,58,23500.0,0.0
C2023Q1T12,NSW1-QLD1,QLD1,2023-11,C2023Q1,T12,10,316,148,15000.0,0.0
C2023Q1T12,V-SA,SA1,2023-11,C2023Q1,T12,10,99,81,8372.0,0.0
C2023Q1T12,V-SA,VIC1,2023-11,C2023Q1,T12,10,129,88,31200.0,0.0
C2023Q1T12,VIC1-NSW1,NSW1,2023-11,C2023Q1,T12,10,147,122,5050.0,0.0
C2023Q1T12,VIC1-NSW1,VIC1,2023-11,C2023Q1,T12,10,285,125,29361.81,0.0
C2023Q2T01,NSW1-QLD1,NSW1,2022-05,C2023Q2,T01,52,45,45,395.0,0.0
C2023Q2T01,NSW1-QLD1,QLD1,2022-05,C2023Q2,T01,52,100,100,11373.4,0.0
C2023Q2T01,V-SA,SA1,2022-05,C2023Q2,T01,52,64,64,3250.0,0.0
C2023Q2T01,V-SA,VIC1,2022-05,C2023Q2,T01,52,73,73,1360.0,0.0
C2023Q2T01,VIC1-NSW1,NSW1,2022-05,C2023Q2,T01,52,108,108,960.96,0.0
C2023Q2T01,VIC1-NSW1,VIC1,2022-05,C2023Q2,T01,52,125,125,6666.0,0.0
C2023Q2T02,NSW1-QLD1,NSW1,2022-05,C2023Q2,T02,32,45,45,347.6,0.0
C2023Q2T02,NSW1-QLD1,QLD1,2022-05,C2023Q2,T02,32,100,100,11750.0,0.0
C2023Q2T02,V-SA,SA1,2022-05,C2023Q2,T02,32,84,64,4000.0,0.0
C2023Q2T02,V-SA,VIC1,2022-05,C2023Q2,T02,32,73,73,1450.0,0.0
C2023Q2T02,VIC1-NSW1,NSW1,2022-05,C2023Q2,T02,32,158,108,750.0,0.0
C2023Q2T02,VIC1-NSW1,VIC1,2022-05,C2023Q2,T02,32,125,125,7333.0,0.0
C2023Q2T03,NSW1-QLD1,NSW1,2022-05,C2023Q2,T03,22,45,45,404.0,0.0
C2023Q2T03,NSW1-QLD1,QLD1,2022-05,C2023Q2,T03,22,100,100,12839.0,0.0
C2023Q2T03,V-SA,SA1,2022-05,C2023Q2,T03,22,91,81,3124.0,0.0
C2023Q2T03,V-SA,VIC1,2022-05,C2023Q2,T03,22,93,73,1454.0,0.0
C2023Q2T03,VIC1-NSW1,NSW1,2022-05,C2023Q2,T03,22,188,108,562.5,0.0
C2023Q2T03,VIC1-NSW1,VIC1,2022-05,C2023Q2,T03,22,150,125,7407.0,0.0
C2023Q2T04,NSW1-QLD1,NSW1,2023-12,C2023Q2,T04,15,45,45,520.0,0.0
C2023Q2T04,NSW1-QLD1,QLD1,2023-12,C2023Q2,T04,15,140,102,15928.0,0.0
C2023Q2T04,V-SA,SA1,2023-12,C2023Q2,T04,15,85,64,3050.72,0.0
C2023Q2T04,V-SA,VIC1,2023-12,C2023Q2,T04,15,130,73,1801.0,0.0
C2023Q2T04,VIC1-NSW1,NSW1,2023-12,C2023Q2,T04,15,198,118,490.44,0.0
C2023Q2T04,VIC1-NSW1,VIC1,2023-12,C2023Q2,T04,15,160,125,9259.0,0.0
C2023Q2T05,NSW1-QLD1,NSW1,2023-12,C2023Q2,T05,24,52,45,1205.0,0.0
C2023Q2T05,NSW1-QLD1,QLD1,2023-12,C2023Q2,T05,24,165,100,14906.89,0.0
C2023Q2T05,V-SA,SA1,2023-12,C2023Q2,T05,24,118,64,3225.85,0.0
C2023Q2T05,V-SA,VIC1,2023-12,C2023Q2,T05,24,117,79,3675.94,0.0
C2023Q2T05,VIC1-NSW1,NSW1,2023-12,C2023Q2,T05,24,281,108,652.0,0.0
C2023Q2T05,VIC1-NSW1,VIC1,2023-12,C2023Q2,T05,24,201,125,11878.0,0.0
C2023Q2T06,NSW1-QLD1,NSW1,2023-12,C2023Q2,T06,23,47,45,2000.0,0.0
C2023Q2T06,NSW1-QLD1,QLD1,2023-12,C2023Q2,T06,23,157,100,17909.89,0.0
C2023Q2T06,V-SA,SA1,2023-12,C2023Q2,T06,23,133,64,3548.44,0.0
C2023Q2T06,V-SA,VIC1,2023-12,C2023Q2,T06,23,106,73,5460.0,0.0
C2023Q2T06,VIC1-NSW1,NSW1,2023-12,C2023Q2,T06,23,301,108,1004.0,0.0
C2023Q2T06,VIC1-NSW1,VIC1,2023-12,C2023Q2,T06,23,192,125,15441.4,0.0
C2023Q2T07,NSW1-QLD1,NSW1,2023-12,C2023Q2,T07,25,71,45,2410.0,0.0
C2023Q2T07,NSW1-QLD1,QLD1,2023-12,C2023Q2,T07,25,220,100,17015.0,0.0
C2023Q2T07,V-SA,SA1,2023-12,C2023Q2,T07,25,129,86,4403.0,0.0
C2023Q2T07,V-SA,VIC1,2023-12,C2023Q2,T07,25,113,73,6606.6,0.0
C2023Q2T07,VIC1-NSW1,NSW1,2023-12,C2023Q2,T07,25,188,108,1104.4,0.0
C2023Q2T07,VIC1-NSW1,VIC1,2023-12,C2023Q2,T07,25,223,125,15820.49,0.0
C2023Q2T08,NSW1-QLD1,NSW1,2023-12,C2023Q2,T08,27,61,45,4000.0,0.0
C2023Q2T08,NSW1-QLD1,QLD1,2023-12,C2023Q2,T08,27,194,100,24489.09,0.0
C2023Q2T08,V-SA,SA1,2023-12,C2023Q2,T08,27,114,70,4843.0,0.0
C2023Q2T08,V-SA,VIC1,2023-12,C2023Q2,T08,27,108,73,11000.83,0.0
C2023Q2T08,VIC1-NSW1,NSW1,2023-12,C2023Q2,T08,27,301,109,1270.06,0.0
C2023Q2T08,VIC1-NSW1,VIC1,2023-12,C2023Q2,T08,27,205,125,22960.26,0.0
C2023Q2T09,NSW1-QLD1,NSW1,2023-11,C2023Q2,T09,10,82,45,6499.89,0.0
C2023Q2T09,NSW1-QLD1,QLD1,2023-11,C2023Q2,T09,10,214,100,26000.0,0.0
C2023Q2T09,V-SA,SA1,2023-11,C2023Q2,T09,10,104,64,4500.0,0.0
C2023Q2T09,V-SA,VIC1,2023-11,C2023Q2,T09,10,98,73,16380.0,0.0
C2023Q2T09,VIC1-NSW1,NSW1,2023-11,C2023Q2,T09,10,320,108,900.0,0.0
C2023Q2T09,VIC1-NSW1,VIC1,2023-11,C2023Q2,T09,10,215,127,42000.0,0.0
C2023Q2T10,NSW1-QLD1,NSW1,2023-11,C2023Q2,T10,8,94,45,7800.0,0.0
C2023Q2T10,NSW1-QLD1,QLD1,2023-11,C2023Q2,T10,8,239,113,36800.0,0.0
C2023Q2T10,V-SA,SA1,2023-11,C2023Q2,T10,8,136,64,5600.03,0.0
C2023Q2T10,V-SA,VIC1,2023-11,C2023Q2,T10,8,103,73,21000.0,0.0
C2023Q2T10,VIC1-NSW1,NSW1,2023-11,C2023Q2,T10,8,287,108,2257.0,0.0
C2023Q2T10,VIC1-NSW1,VIC1,2023-11,C2023Q2,T10,8,261,134,48000.0,0.0
C2023Q2T11,NSW1-QLD1,NSW1,2023-11,C2023Q2,T11,10,86,74,7562.0,0.0
C2023Q2T11,NSW1-QLD1,QLD1,2023-11,C2023Q2,T11,10,298,105,24000.0,0.0
C2023Q2T11,V-SA,SA1,2023-11,C2023Q2,T11,10,138,76,6300.94,0.0
C2023Q2T11,V-SA,VIC1,2023-11,C2023Q2,T11,10,142,73,21000.0,0.0
C2023Q2T11,VIC1-NSW1,NSW1,2023-11,C2023Q2,T11,10,291,125,2931.0,0.0
C2023Q2T11,VIC1-NSW1,VIC1,2023-11,C2023Q2,T11,10,293,132,25000.0,0.0
C2023Q2T12,NSW1-QLD1,NSW1,2023-11,C2023Q2,T12,12,89,88,7000.4,0.0
C2023Q2T12,NSW1-QLD1,QLD1,2023-11,C2023Q2,T12,12,256,100,15000.34,0.0
C2023Q2T12,V-SA,SA1,2023-11,C2023Q2,T12,12,143,66,4770.85,0.0
C2023Q2T12,V-SA,VIC1,2023-11,C2023Q2,T12,12,186,77,13650.0,0.0
C2023Q2T12,VIC1-NSW1,NSW1,2023-11,C2023Q2,T12,12,234,123,2926.13,0.0
C2023Q2T12,VIC1-NSW1,VIC1,2023-11,C2023Q2,T12,12,327,145,22004.0,0.0
C2023Q3T01,NSW1-QLD1,NSW1,2022-05,C2023Q3,T01,32,45,45,257.0,0.0
C2023Q3T01,NSW1-QLD1,QLD1,2022-05,C2023Q3,T01,32,100,100,12150.0,0.0
C2023Q3T01,V-SA,SA1,2022-05,C2023Q3,T01,32,64,64,4000.0,0.0
C2023Q3T01,V-SA,VIC1,2022-05,C2023Q3,T01,32,73,73,1500.0,0.0
C2023Q3T01,VIC1-NSW1,NSW1,2022-05,C2023Q3,T01,32,108,108,750.75,0.0
C2023Q3T01,VIC1-NSW1,VIC1,2022-05,C2023Q3,T01,32,125,125,7040.0,0.0
C2023Q3T02,NSW1-QLD1,NSW1,2022-05,C2023Q3,T02,22,45,45,401.0,0.0
C2023Q3T02,NSW1-QLD1,QLD1,2022-05,C2023Q3,T02,22,100,100,12984.0,0.0
C2023Q3T02,V-SA,SA1,2022-05,C2023Q3,T02,22,74,64,3920.0,0.0
C2023Q3T02,V-SA,VIC1,2022-05,C2023Q3,T02,22,93,73,1435.2,0.0
C2023Q3T02,VIC1-NSW1,NSW1,2022-05,C2023Q3,T02,22,138,108,660.66,0.0
C2023Q3T02,VIC1-NSW1,VIC1,2022-05,C2023Q3,T02,22,150,125,7744.0,0.0
C2023Q3T03,NSW1-QLD1,NSW1,2023-12,C2023Q3,T03,15,45,45,501.0,0.0
C2023Q3T03,NSW1-QLD1,QLD1,2023-12,C2023Q3,T03,15,125,100,16230.0,0.0
C2023Q3T03,V-SA,SA1,2023-12,C2023Q3,T03,15,71,64,4300.72,0.0
C2023Q3T03,V-SA,VIC1,2023-12,C2023Q3,T03,15,90,73,1900.68,0.0
C2023Q3T03,VIC1-NSW1,NSW1,2023-12,C2023Q3,T03,15,173,118,501.23,0.0
C2023Q3T03,VIC1-NSW1,VIC1,2023-12,C2023Q3,T03,15,172,125,9680.0,0.0
C2023Q3T04,NSW1-QLD1,NSW1,2023-12,C2023Q3,T04,24,52,45,1226.0,0.0
C2023Q3T04,NSW1-QLD1,QLD1,2023-12,C2023Q3,T04,24,136,111,15300.29,0.0
C2023Q3T04,V-SA,SA1,2023-12,C2023Q3,T04,24,104,64,4014.0,0.0
C2023Q3T04,V-SA,VIC1,2023-12,C2023Q3,T04,24,83,73,4050.0,0.0
C2023Q3T04,VIC1-NSW1,NSW1,2023-12,C2023Q3,T04,24,188,108,675.39,0.0
C2023Q3T04,VIC1-NSW1,VIC1,2023-12,C2023Q3,T04,24,205,125,11712.8,0.0
C2023Q3T05,NSW1-QLD1,NSW1,2023-12,C2023Q3,T05,23,51,45,2000.0,0.0
